user_id,discussion_involvement_ratio,hashtag_post_ratio,pct_url,pct_curse,reply_post_ratio,avg_post_length,total_posts,pct_not_high_factual,pct_not_high_credibility,pct_not_high_popularity,bias_mean,bias_variance,bias_distribution,side,composite_probability,composite_log_odds
418792.0,0.0692307692307692,0.0444444444444444,31.11111111111111,2.2222222222222223,0.0,196.26666666666668,45,22.22222222222222,11.11111111111111,11.11111111111111,-0.875,0.234375,"[-0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -1.5]",1,0.8857455500719005,2.0480017417649026
604027.0,0.0166028097062579,0.1379310344827586,46.55172413793103,0.0,0.0,204.6379310344828,58,61.53846153846154,46.15384615384615,30.76923076923077,-0.5,0.5,"[1.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5]",0,0.9015424830410163,2.2144820111378514
286242.0,0.0142602495543672,0.0845070422535211,15.492957746478872,15.492957746478872,0.0,209.81690140845072,71,37.5,37.5,50.0,-0.875,0.234375,"[-0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5]",1,0.9745696902926485,3.6460542721093874
670739.0,0.10625,0.0571428571428571,44.285714285714285,4.285714285714286,0.0,212.4142857142857,70,47.05882352941176,23.52941176470588,47.05882352941176,-0.5294117647058824,0.1608996539792387,"[0.0, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -1.5]",1,0.9633844917242809,3.269980722582232
335708.0,0.0432432432432432,0.0,50.0,0.0,0.0,203.8823529411765,34,0.0,0.0,37.5,-0.375,0.109375,"[-0.5, -0.5, 0.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.6896576956951734,0.7985194855754699
18224.0,0.073394495412844,0.0,16.417910447761194,4.477611940298507,0.0,209.1044776119403,67,0.0,0.0,0.0,-1.5,0.0,"[-1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.5]",1,0.94693032309464,2.8816198052847306
650747.0,0.2444444444444444,0.0266666666666666,22.666666666666664,1.3333333333333337,0.0,209.44,75,18.181818181818183,0.0,18.181818181818183,-0.4090909090909091,0.0371900826446281,"[-0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0]",1,0.8519537814169994,1.7500077654593091
106075.0,0.0052910052910052,0.0618556701030927,19.587628865979383,1.0309278350515465,0.0,184.2680412371134,97,25.0,12.5,12.5,-0.6875,0.24609375,"[-1.5, -1.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5]",0,0.8318458535172677,1.59876605413164
591412.0,0.1636363636363636,0.0,16.666666666666664,8.333333333333332,0.0,222.57142857142856,84,44.44444444444444,22.22222222222222,22.22222222222222,-0.6111111111111112,0.2654320987654321,"[-1.5, -0.5, 0.0, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5]",1,0.9588546866004697,3.148629507456513
9898.0,0.0265654648956356,0.1240310077519379,33.72093023255814,3.875968992248062,0.0,202.3759689922481,258,78.57142857142857,57.14285714285714,35.714285714285715,-0.6851851851851852,0.4286694101508917,"[-0.5, 0.0, -1.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, 1.5, -1.5, 0.0, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5]",1,0.9835089151662252,4.0883067807421165
23705.0,0.0179640718562874,0.0238095238095238,27.380952380952383,0.0,0.0,200.9404761904762,84,16.666666666666664,16.666666666666664,8.333333333333332,-0.5909090909090909,0.0826446280991735,"[-0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5]",0,0.7648702747274448,1.179568859655074
326350.0,0.1145833333333333,0.0018248175182481,4.37956204379562,2.18978102189781,0.0,164.54744525547446,548,45.45454545454545,18.181818181818183,27.27272727272727,-0.9,0.39,"[-1.5, 0.0, -1.5, -1.5, -0.5, -1.5, -1.5, -0.5, -0.5, 0.0]",1,0.9922508611468317,4.852394238064411
184477.0,0.1153846153846153,0.0,53.333333333333336,6.666666666666667,0.0,210.9333333333333,15,0.0,0.0,0.0,-0.0833333333333333,0.0347222222222222,"[0.0, 0.0, 0.0, 0.0, -0.5, 0.0]",1,0.27763270515953076,-0.9562346924866044
446556.0,0.0666666666666666,0.1206896551724138,17.24137931034483,0.0,0.0,197.17241379310343,58,33.33333333333333,16.666666666666664,16.666666666666664,-0.25,0.1458333333333333,"[0.5, 0.0, -0.5, -0.5, -0.5, -0.5]",0,0.6697725255177213,0.707156406980462
292301.0,0.1951219512195122,0.0746268656716417,49.25373134328358,0.0,0.0,205.9253731343284,67,25.0,12.5,31.25,-0.4375,0.12109375,"[-0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -1.5, -0.5, -0.5, -0.5, 0.0, 0.0, -0.5, -0.5, -0.5, 0.0]",1,0.8671598040157781,1.8760764063054172
37687.0,0.0524781341107871,0.0263157894736842,17.894736842105264,5.789473684210527,0.0,208.8,190,11.11111111111111,5.555555555555555,33.33333333333333,-0.8055555555555556,0.4205246913580247,"[0.0, -0.5, -1.5, -1.5, 0.0, -0.5, -1.5, 0.0, -0.5, 0.0, -0.5, -1.5, -1.5, -1.5, -1.5, -1.5, -0.5, 0.0]",1,0.8826590633399417,2.017855328400306
6677.0,0.0440251572327044,0.0035587188612099,12.98932384341637,2.135231316725979,0.0,210.41103202846972,562,35.714285714285715,19.047619047619047,4.761904761904762,-0.5833333333333334,0.2728174603174603,"[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.5, -1.5, -0.5, -0.5, -0.5, 0.0, -1.5, -1.5, -0.5, -0.5, -1.5, -1.5, -0.5, -1.5, 0.5, -1.5, -0.5, 0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5, -0.5]",1,0.8931158251578512,2.1229705058414106
254823.0,0.0244648318042813,0.014018691588785,22.897196261682243,5.607476635514018,0.0,200.07943925233644,214,41.66666666666667,29.166666666666668,20.833333333333336,-0.6739130434782609,0.2088846880907372,"[-0.5, -0.5, -1.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -1.5, -0.5, -0.5, -0.5, 0.0, 0.0, -0.5, -0.5, -0.5, -0.5]",1,0.9515284019405023,2.9770915165511567
27565.0,0.0934065934065934,0.032258064516129,21.50537634408602,0.0,0.0,240.3548387096774,93,23.52941176470588,11.76470588235294,47.05882352941176,-0.2941176470588235,0.2370242214532872,"[-1.5, 0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, 0.5, -0.5, 0.0, 0.0, -0.5, -0.5, 0.5]",1,0.8184865339013483,1.506127100175183
447773.0,0.0219594594594594,0.101010101010101,26.262626262626267,2.0202020202020203,0.0,221.8080808080808,99,46.15384615384615,30.76923076923077,7.6923076923076925,-0.4615384615384615,0.1715976331360947,"[0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.5, -0.5, -0.5, -0.5, -0.5, -1.5]",1,0.7658866063162585,1.185228538878137
676328.0,0.2391304347826087,0.0888888888888888,35.55555555555556,0.0,0.0,239.06666666666663,45,0.0,0.0,9.090909090909092,-0.4545454545454545,0.0206611570247933,"[0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.48402005741731957,-0.06394154695941515
28653.0,0.0361842105263157,0.0975609756097561,65.85365853658537,0.0,0.0,225.0731707317073,41,81.81818181818183,81.81818181818183,9.090909090909092,-0.55,0.1225,"[-0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5]",1,0.9597849373384267,3.1724676172400206
6543.0,0.209366391184573,0.0202702702702702,32.432432432432435,3.3783783783783785,0.0,206.25,296,27.631578947368425,13.157894736842104,21.052631578947366,-0.5211267605633803,0.1580043642134498,"[-0.5, -0.5, -1.5, -0.5, 0.0, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, 0.0, 0.0, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5, 0.0, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, 0.0, -1.5, -1.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5]",1,0.9269484620179725,2.540732775690093
1600.0,0.0533333333333333,0.0980392156862745,52.94117647058824,0.0,0.0,167.50980392156862,51,8.333333333333332,0.0,8.333333333333332,-0.2083333333333333,0.1024305555555555,"[-0.5, 0.0, 0.0, -0.5, -0.5, -0.5, 0.5, -0.5, 0.0, -0.5, 0.0, 0.0]",0,0.3766339038412706,-0.5038603421788768
50873.0,0.0314285714285714,0.0224719101123595,19.101123595505616,0.0,0.0,212.0337078651685,89,54.54545454545454,36.36363636363637,36.36363636363637,-0.4545454545454545,0.0206611570247933,"[-0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.969041177139448,3.4436490787571556
217982.0,0.0206422018348623,0.0030959752321981,6.5015479876161,5.263157894736842,0.0,193.41795665634675,323,33.33333333333333,22.22222222222222,33.33333333333333,-0.8888888888888888,0.3209876543209876,"[-1.5, -0.5, -1.5, -1.5, 0.0, -0.5, -0.5, -1.5, -0.5]",1,0.9774760429067526,3.7703942805681887
577226.0,0.0247678018575851,0.0285714285714285,31.428571428571427,0.0,0.0,221.97142857142856,35,50.0,37.5,12.5,-0.625,0.109375,"[-0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5]",1,0.9256942887939449,2.52235622283871
2115169.0,0.0434782608695652,0.0,14.285714285714285,7.142857142857142,0.0,233.92857142857144,14,50.0,50.0,0.0,-0.5,0.0,"[-0.5, -0.5]",1,0.9072519706781282,2.280533764177073
0.0,0.0518518518518518,0.0336134453781512,19.327731092436977,5.88235294117647,0.0,201.42857142857144,119,50.0,21.428571428571427,35.714285714285715,-0.7857142857142857,0.3112244897959184,"[-1.5, -0.5, -1.5, -1.5, -0.5, -1.5, -1.5, -0.5, 0.0, 0.0, -0.5, -0.5, -0.5, -0.5]",1,0.9776487359145081,3.7782675616925903
28011.0,0.1040787623066104,0.0119402985074626,8.208955223880597,7.05223880597015,0.0,182.83992537313432,2680,56.75675675675676,32.432432432432435,44.5945945945946,-0.6230769230769231,0.1848520710059171,"[-0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -1.5, 0.5, -0.5, -0.5, -0.5, -0.5, -1.5, 0.0, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, 0.0, -1.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5]",1,0.9985931469003708,6.564992069456339
16490.0,0.0825242718446602,0.0020949720670391,1.885474860335196,4.67877094972067,0.0,194.0272346368715,1432,29.411764705882355,17.647058823529413,29.411764705882355,-0.4705882352941176,0.3373702422145328,"[-0.5, -0.5, -0.5, 0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, 0.0, -1.5, -1.5, 0.0, -0.5, 0.0, 0.5]",1,0.9665026447988687,3.362217548620871
88164.0,0.0077760497667185,0.0212765957446808,23.404255319148938,6.382978723404255,0.0,199.12765957446808,47,60.0,40.0,0.0,-0.5,0.0,"[-0.5, -0.5, -0.5, -0.5, -0.5]",1,0.9337904769724824,2.646427779363518
71628.0,0.0314960629921259,0.0,21.428571428571427,4.285714285714286,0.0,197.1,70,50.0,25.0,25.0,-0.7857142857142857,0.2040816326530612,"[-0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5]",1,0.9771358361218914,3.7550548876012697
553131.0,0.1467181467181467,0.0407239819004524,35.74660633484163,0.0,0.0,207.2443438914027,221,52.63157894736842,50.0,13.157894736842104,-0.5277777777777778,0.0686728395061728,"[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5]",1,0.9632242187842294,3.2654467089423083
354592.0,0.1235955056179775,0.0,30.15873015873016,7.936507936507936,0.0,211.11111111111111,63,72.72727272727273,54.54545454545454,9.090909090909092,-0.85,0.3025,"[-0.5, 0.0, -0.5, -1.5, -1.5, -0.5, -0.5, -1.5, -0.5, -1.5]",1,0.9900907653844937,4.604329509324733
384734.0,0.12,0.0,12.745098039215684,7.84313725490196,0.0,220.49019607843135,102,44.44444444444444,22.22222222222222,11.11111111111111,-0.8333333333333334,0.2222222222222222,"[-1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5]",1,0.9641246273115631,3.2911695051442695
65309.0,0.028492962581531,0.011437908496732,20.424836601307188,5.228758169934641,0.0,215.1454248366013,612,44.57831325301205,32.53012048192771,25.301204819277107,-0.6948051948051948,0.3321808062067802,"[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, 0.0, -1.5, -1.5, -0.5, -0.5, -1.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -1.5, 0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, 0.5, 0.5, -1.5, -1.5, 0.0, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, 0.0, -0.5, -1.5, -1.5, -1.5, -0.5, -1.5, -1.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, 0.0, -1.5, -0.5, 0.0, 0.0, -1.5, -1.5]",1,0.9650440383944936,3.3180847065413137
149218.0,0.1034482758620689,0.0,35.483870967741936,3.225806451612903,0.0,216.06451612903223,31,33.33333333333333,16.666666666666664,0.0,-0.5833333333333334,0.2013888888888889,"[0.0, -0.5, -0.5, -0.5, -0.5, -1.5]",1,0.8334570615575937,1.6103290203201956
101212.0,0.0275,0.0416666666666666,23.61111111111111,4.166666666666666,0.0,201.66666666666663,72,27.27272727272727,18.181818181818183,9.090909090909092,-0.2727272727272727,0.2438016528925619,"[0.5, -0.5, 0.0, -0.5, -0.5, 0.0, 0.0, 0.0, -0.5, 0.0, -1.5]",1,0.6309741040910466,0.5363980020305357
716745.0,0.1764705882352941,0.0,33.33333333333333,11.11111111111111,0.0,215.0,9,0.0,0.0,66.66666666666666,-1.1666666666666667,0.2222222222222222,"[-0.5, -1.5, -1.5]",1,0.9848974842080455,4.177676220127664
156339.0,0.0657894736842105,0.0108108108108108,16.216216216216218,29.72972972972973,0.0,135.5243243243243,185,0.0,0.0,0.0,-0.025,0.0118749999999999,"[0.0, 0.0, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.4941330565684234,-0.023468850861732754
34499.0,0.0461364279649023,0.0782051282051282,19.743589743589745,7.5,0.0,187.6948717948718,1560,44.171779141104295,30.06134969325153,26.993865030674847,-0.6818181818181818,0.2299291617473435,"[-0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -0.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5, -0.5, -0.5, -0.5, 0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -0.5, -0.5, -1.5, -1.5, 0.0, -1.5, 0.0, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5, -1.5, -1.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, 0.0, 0.0, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -0.5, 0.0, 0.0, -0.5, -0.5, 0.0, -1.5, -1.5, 0.0, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, 0.0, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5, 0.0, -0.5, -0.5]",1,0.9816081748862191,3.9772859428901404
49450.0,0.3157894736842105,0.8918918918918919,56.75675675675676,0.0,0.0,211.24324324324328,37,0.0,0.0,100.0,-0.5,0.0,"[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.08952651015876696,-2.3194299983863633
478023.0,0.0847457627118644,0.0,75.0,0.0,0.0,206.0,4,80.0,40.0,20.0,-0.8,0.36,"[-0.5, -0.5, -1.5, 0.0, -1.5]",1,0.9884054069938798,4.445554075268104
65919.0,0.0617848970251716,0.0164473684210526,13.486842105263158,4.605263157894736,0.0,200.4769736842105,304,25.925925925925924,14.814814814814811,22.22222222222222,-0.7037037037037037,0.3196159122085048,"[0.0, -0.5, -1.5, -1.5, 0.0, -0.5, -1.5, -0.5, -1.5, -1.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.5, 0.0, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5]",1,0.9225645941328015,2.477713278056991
68660.0,0.0174825174825174,0.0,28.205128205128204,5.128205128205128,0.0,231.12820512820517,39,0.0,0.0,20.0,-0.9,0.24,"[-0.5, -1.5, -0.5, -1.5, -0.5]",1,0.7557845626644979,1.129705589916698
164282.0,0.0373563218390804,0.0518018018018018,21.62162162162162,5.18018018018018,0.0,204.60135135135133,444,84.61538461538461,46.15384615384615,46.15384615384615,-0.7307692307692307,0.1775147928994083,"[-0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5]",1,0.9965716912473417,5.6722540155634285
679321.0,0.0368098159509202,0.0437158469945355,24.04371584699453,3.278688524590164,0.0,221.28415300546447,183,45.83333333333333,33.33333333333333,29.166666666666668,-0.8043478260869565,0.4291115311909262,"[-0.5, 0.0, -1.5, -0.5, -1.5, 0.0, 0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5, -1.5, -1.5, -0.5, 0.0, -0.5, -1.5, -1.5, -0.5, 0.0]",1,0.9563178133388823,3.08614990742961
715678.0,0.1071428571428571,0.0172413793103448,31.89655172413793,1.7241379310344829,0.0,215.22413793103448,116,47.61904761904761,42.85714285714285,38.095238095238095,-0.8,0.485,"[-0.5, -0.5, -1.5, -1.5, -1.5, -1.5, -0.5, -1.5, 0.5, -1.5, -0.5, -0.5, -0.5, 0.0, 0.0, 0.5, -1.5, -1.5, -0.5, -1.5]",1,0.981055574042532,3.947119364826176
797518.0,0.1333333333333333,0.0,22.22222222222222,0.0,0.0,218.77777777777777,9,0.0,0.0,100.0,-1.5,0.0,"[-1.5, -1.5]",1,0.9980466910158806,6.236275210426928
189532.0,0.1759259259259259,0.0,81.08108108108108,0.0,0.0,259.7027027027027,37,68.42105263157895,57.89473684210527,5.263157894736842,-0.2368421052631578,0.3518005540166204,"[0.0, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, 0.5, -0.5, -0.5, 0.0, -0.5, -0.5, 0.0, -0.5, 0.5, -1.5, -0.5, 1.5]",1,0.8743662433799995,1.9401283498285993
552454.0,0.0307692307692307,0.0,27.27272727272727,18.181818181818183,0.0,198.45454545454547,11,0.0,0.0,0.0,-0.5,0.0,"[-0.5, -0.5]",1,0.5380868595462688,0.15264313037088778
1057027.0,0.0602409638554216,0.0,48.48484848484848,3.0303030303030303,0.0,224.8181818181818,33,50.0,30.0,30.0,-0.75,0.2625,"[-0.5, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5, -1.5, -0.5, -1.5]",1,0.9669035552210992,3.374672886288245
105481.0,0.0576923076923076,0.125,50.0,0.0,0.0,178.25,8,0.0,0.0,0.0,-0.5,0.0,"[-0.5, -0.5, -0.5]",0,0.36442645620441433,-0.5562030449638369
19478.0,0.0082644628099173,0.0,0.9433962264150944,15.09433962264151,0.0,185.3490566037736,212,0.0,0.0,0.0,0.0,0.25,"[0.5, -0.5]",1,0.26552898915106105,-1.0174265052331397
34305.0,0.0516304347826086,0.0217391304347826,20.048309178743963,7.004830917874397,0.0,203.231884057971,414,50.0,34.21052631578947,47.368421052631575,-0.7857142857142857,0.246938775510204,"[-1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -1.5, -1.5, -0.5, 0.0, -0.5, -0.5, -0.5, -0.5, -1.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -0.5, -1.5, -1.5, -0.5, -0.5]",1,0.9904240149317061,4.638874740375898
708471.0,0.0171232876712328,0.0212765957446808,17.02127659574468,4.25531914893617,0.0,205.7872340425532,47,20.0,0.0,80.0,-1.2,0.36,"[-1.5, 0.0, -1.5, -1.5, -1.5]",1,0.9915178221091184,4.761269679109663
153117.0,0.1298932384341637,0.0557029177718832,23.54111405835544,6.763925729442971,0.0,192.159151193634,1508,54.7945205479452,30.82191780821918,41.78082191780822,-0.6773049645390071,0.3586338715356371,"[-0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -1.5, 0.0, -0.5, -0.5, -0.5, 0.0, -0.5, 0.5, 0.0, -0.5, 0.0, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, 0.0, -0.5, -1.5, -0.5, -1.5, -0.5, -0.5, -1.5, -1.5, -1.5, -0.5, -1.5, -1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -1.5, -0.5, -1.5, -0.5, 1.5, -0.5, 0.5, -1.5, -1.5, 0.0, 0.5, 0.5, 0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -0.5, -0.5, 0.5, 0.5, -0.5, 0.5, -1.5, -1.5, -0.5, -0.5, 0.0, -1.5, -0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, 0.0, -0.5, -0.5, -1.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -1.5, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5, -1.5, -1.5, -1.5, -0.5, 0.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.9939807572703848,5.1067563886008
33688.0,0.0230849947534102,0.1328671328671328,28.671328671328677,9.090909090909092,0.0,225.65034965034965,143,72.72727272727273,54.54545454545454,36.36363636363637,-0.675,0.3568749999999999,"[-1.5, -1.5, -1.5, -0.5, -1.5, 0.0, -1.5, -0.5, 0.5, -0.5, -0.5, 0.0, -1.5, 0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.9703901294976864,3.4895904173373844
336664.0,0.0170827858081471,0.12,28.000000000000004,1.0,0.0,231.58,100,7.6923076923076925,7.6923076923076925,15.384615384615383,-0.2307692307692307,0.1390532544378698,"[0.0, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.5, 0.0, 0.5, 0.0]",0,0.24594944225124007,-1.120333422970737
539978.0,0.075,0.04,24.0,8.0,0.0,216.12,25,33.33333333333333,33.33333333333333,66.66666666666666,-1.1666666666666667,0.2222222222222222,"[-1.5, -1.5, -0.5]",1,0.9943191772853791,5.164962192655009
327678.0,0.0833333333333333,0.0,20.689655172413797,1.7241379310344829,0.0,134.8448275862069,116,50.0,22.22222222222222,16.666666666666664,-0.875,0.234375,"[-0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -1.5, -1.5, -0.5, -1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5]",1,0.9909212702294083,4.692700796679932
42655.0,0.0044198895027624,0.0,19.35483870967742,12.903225806451612,0.0,206.56451612903223,62,50.0,37.5,25.0,-0.7857142857142857,0.2040816326530612,"[-0.5, -0.5, -0.5, -0.5, -1.5, -1.5, -0.5]",1,0.9753651127755926,3.6786482574163712
103592.0,0.0040595399188092,0.0232558139534883,20.930232558139537,2.3255813953488373,0.0,223.65116279069767,43,0.0,0.0,33.33333333333333,-0.5,0.0,"[-0.5, -0.5, -0.5]",1,0.6721486714949259,0.7179193145225226
30941.0,0.0623229461756373,0.023391812865497,22.22222222222222,1.1695906432748535,0.0,173.2319688109162,513,53.03030303030303,31.818181818181817,50.0,-0.7983870967741935,0.4633844953173777,"[-0.5, -1.5, 0.0, -0.5, -1.5, -1.5, -1.5, -0.5, -1.5, -0.5, -1.5, -1.5, -1.5, -0.5, -0.5, -0.5, 0.5, -1.5, -0.5, -0.5, -1.5, -1.5, -1.5, -1.5, -0.5, -0.5, -0.5, -0.5, -0.5, 0.0, -1.5, -0.5, -1.5, 0.0, 1.5, -0.5, 0.5, -0.5, -0.5, -1.5, -1.5, -0.5, -1.5, -0.5, -1.5, -0.5, 0.0, -0.5, -1.5, 0.0, -1.5, -1.5, -1.5, 0.5, -0.5, -1.5, -0.5, -1.5, -0.5, -1.5, -0.5, -0.5]",1,0.9938291224702369,5.081724229845395
54449.0,0.0058651026392961,0.0,5.797101449275362,11.594202898550725,0.0,203.5072463768116,69,100.0,0.0,0.0,-1.0,0.25,"[-1.5, -0.5]",1,0.992753365832516,4.9199451521115645
65917.0,0.0172413793103448,0.0333333333333333,46.66666666666666,3.333333333333333,0.0,213.9333333333333,30,12.5,12.5,37.5,-0.4375,0.52734375,"[-0.5, -1.5, -1.5, -0.5, 0.5, 0.0, -0.5, 0.5]",0,0.65989463863562,0.662824727874854
164077.0,0.0223463687150838,0.0117647058823529,15.294117647058824,7.0588235294117645,0.0,214.05882352941177,85,75.0,25.0,25.0,-0.375,0.046875,"[-0.5, -0.5, 0.0, -0.5]",1,0.9707332611712722,3.5016000476270217
